id,stage,kind,title,year,doi,url,quality,directness,peer_reviewed,counts_toward_quota,review_status,checksum_sha256,exclude_reason
06-P34,06交付,paper,Unit Pattern: A Design Pattern for Self-Documenting User Acceptance Test Automation,2024,10.21203/rs.3.rs-4752482/v1,https://doi.org/10.21203/rs.3.rs-4752482/v1,medium,同构迁移,False,True,close_read,a4b34fac184f7fa9a8ad50a2656ae5a285ae9de13e11ca6144e0a776100ce876,
06-P35,06交付,paper,Challenges and Solutions in Implementing Continuous Integration and Continuous Testing for Agile Quality Assurance,2023,10.21275/sr231021114758,https://doi.org/10.21275/sr231021114758,medium,同构迁移,False,True,close_read,913b21916f3e7c88aad2bc8c0d5069b77c31852e6bd0f83bd2388e9134f6712e,
06-P36,06交付,paper,Verification and validation of embedded software in an automotive context: a systematic literature review,2023,10.32749/nucleodoconhecimento.com.br/computer-science/embedded-software,https://doi.org/10.32749/nucleodoconhecimento.com.br/computer-science/embedded-software,medium,同构迁移,False,True,close_read,5f27d9f88c7b6ae7c9c567efbdca1749bf79eeb295981ee9a1854a5d5bac61ae,
06-P37,06交付,paper,Beyond Tradition: Evaluating Agile feasibility in DO-178C for Aerospace Software Development,2023,10.48550/arxiv.2311.04344,http://arxiv.org/abs/2311.04344,medium,同构迁移,False,True,close_read,a1c171efaf5fa8dc099fa0343dd9f39d8d7d3efb32b1bb367742c7162134c02e,
06-P38,06交付,paper,Project portfolio management in telecommunication company: A stage-gate approach for effective portfolio governance,2023,10.14743/apem2023.3.478,http://dx.doi.org/10.14743/apem2023.3.478,medium,同构迁移,False,True,close_read,53263209b232d5f63e4cd280e262c30f45ed572d9d12f3d00144cab61ec2ab63,
06-P39,06交付,paper,Improving Software Quality and Transparency within an Overall IT Life Cycle Process with Quality Gates,2023,10.53615/2232-5697.12.189-202,https://doi.org/10.53615/2232-5697.12.189-202,medium,同构迁移,False,True,close_read,7f24c8c9339b597781a58506efd1cbf6838860cf99f5f982a8582ab18a68ffa5,
06-S01,06交付,standard,IEEE 1012 Software Verification and Validation,2016/2024,,https://standards.ieee.org/ieee/1012/5609/,high,规范性,False,True,close_read,,
06-S02,06交付,standard,IEEE 828 Configuration Management in Systems and Software Engineering,2012,,https://standards.ieee.org/ieee/828/5300/,high,规范性,False,True,close_read,,
06-S03,06交付,standard,ISO/IEC/IEEE 12207 Systems and software engineering — Software life cycle processes,2017,,https://www.iso.org/standard/63712.html,high,规范性,False,True,close_read,,
06-S04,06交付,standard,ISO/IEC/IEEE 29119 Software and systems engineering — Software testing,2022,,https://www.iso.org/standard/81291.html,high,规范性,False,True,close_read,,
06-S05,06交付,standard,IEEE 1028 Software Reviews and Audits,2008,,https://standards.ieee.org/ieee/1028/4406/,high,规范性,False,True,close_read,,
06-S06,06交付,standard,ISO 10007 Quality management — Guidelines for configuration management,2017,,https://www.iso.org/standard/70400.html,high,规范性,False,True,close_read,,
06-S07,06交付,standard,NIST SSDF / SLSA provenance (integrity),2022-2025,,https://csrc.nist.gov/Projects/ssdf,high,规范性,False,True,close_read,,
07-B01,07预算,blog,Scrum Planning Poker: Best Estimation Method for Agile Teams [2026/27],,,https://www.scrum-institute.org/Effort_Estimations_Planning_Poker.php,medium,商业经验,False,True,close_read,e1830399acf0e2c6eb9fcde26f08f0540dba43b0ece9bb53e8cec005bf66c774,
07-B02,07预算,blog,What is Planning Poker in Agile?,,,https://www.visual-paradigm.com/scrum/what-is-planning-poker,low,商业经验,False,True,background,a87dda3b0eb38473530827de8d611c483c3a39b729f52813250e6f675eb83e64,
07-B03,07预算,blog,Scrum Poker for Agile Projects - Inside Atlassian,,,https://www.atlassian.com/blog/development/scrum-poker-for-agile-projects,low,商业经验,False,True,background,02cb00440ea11119ec833d1409fbefb3db90cbfaf101cf3c91026b8cac840ac3,
07-B04,07预算,blog,Planning poker - Wikipedia,,,https://en.wikipedia.org/wiki/Planning_poker,low,商业经验,False,False,excluded,e30238b9399c24af10429f3cd3fc3438d9ee35781393372b984a5c88c2e27b7a,not_tech_blog_host
07-B05,07预算,blog,Planning Poker in Agile,,,https://www.qa.com/en-us/resources/blog/planning-poker,medium,商业经验,False,True,close_read,f51fd2e32bae2334d8747ecd37b21f3f64d92ece3452a34319cf93f203b94700,
07-B06,07预算,blog,Planning Poker: How Agile Teams Estimate with Story Points,,,https://www.mountaingoatsoftware.com/agile/story-points/planning-poker,medium,商业经验,False,True,close_read,f7d843c7ebec26b095d6d60d784592d32e2c5cbe689ac015bf86365263f90691,
07-B07,07预算,blog,Planning Poker: The All-in Strategy for Agile Estimation [2026] • Asana,,,https://asana.com/resources/planning-poker,low,商业经验,False,True,background,f02a3811485c37570d2a76d7bba79ce2edb69b9d3b3d4fba6103bbe7c2eda4fd,
07-B08,07预算,blog,Let’s Play Planning Poker!,,,https://blog.codinghorror.com/lets-play-planning-poker,low,商业经验,False,True,background,731ed60722ee508e7aaf32835da7feadf90ed8efdce84615ef1667b7fd2f1902,
07-B09,07预算,blog,Project Budget Management Guide: Control Costs | KolApp,,,https://kolapp.com/blog/project-dependency-management-how-to-prevent-bottlenecks-and-delays,low,商业经验,False,True,background,8e2c8d90b9f8afbe71842fef03db1e521c24340e1f7c2b3676bfee7062457a5b,
07-B10,07预算,blog,Project Budgeting: Why Your Estimates Don't Match Logged Hours,,,https://trackingtime.co/project-management-software/project-budgeting.html,low,商业经验,False,True,background,bd701d16b58c12abca4228ac2672de9fa646787535e2ccf4f282767d069556c8,
07-B11,07预算,blog,Contingency Reserve in Project Management,,,https://www.projectmanager.com/blog/contingency-reserve,low,商业经验,False,True,background,ca9a825552bf6d247a9b33be8cfabaa51113377db55a8aebd8e009be26721c37,
07-B12,07预算,blog,Project Budgeting Guide: From Planning to Profitability,,,https://www.teamwork.com/blog/project-budgeting-guide,low,商业经验,False,True,background,2127236883e0bf3e9ff51e97e0b7704d5b6394d2f3549c742fd7a5461717383f,
07-B13,07预算,blog,Contingency Reserve | Lucid,,,https://lucid.co/blog/contingency-reserve,low,商业经验,False,True,background,0e2ee6ffee606dedf8e742a157918f08709d6940c8946a650d6619b3f4de2ae1,
07-B15,07预算,blog,Management Reserve in Project Management,,,https://www.projectmanager.com/blog/management-reserve,low,商业经验,False,True,background,514bee5141245e45d5fe10157702ea236cd0ffba1baefc68528a9a0e3f2a81a8,
07-B16,07预算,blog,Scrap Rate vs. Rework Rate: Costs & OEE Impact,,,https://www.symestic.com/en-us/what-is/scrap-rate-vs.-rework-rate,low,商业经验,False,True,background,b46cc32cfefe691ef1829e26a77112b6a93bebdb59796b086d51e880a4c893b6,
07-B17,07预算,blog,Reference Class Forecasting Calculator: The Flyvbjerg Method | BudgetOverrun.com,,,https://budgetoverrun.com/reference-class-forecasting,medium,商业经验,False,True,close_read,9090799c9bf583ad3ed156c8bfc95642d592e9a805554870b5c99e5045985e5a,
07-B18,07预算,blog,How Reference Class Forecasting Can Improve Your Predictions,,,https://assetmechanics.org/insights/reference-class-forecasting,medium,商业经验,False,True,close_read,58ce8e82b190e8f9d5abe84709a935289a7c59698a8fdbfe199b492438c893fa,
07-B19,07预算,blog,MMP0025 - Evidence on The Government’s Management of Major Projects,,,https://committees.parliament.uk/writtenevidence/100937/html,low,商业经验,False,True,background,0a052bfdfd42eb9b3a3834b62a63051b957109c3ba356c662e591c5f6d5f8e38,
07-B20,07预算,blog,Reference Class Forecasting and its application to Fusion ...,,,https://scientific-publications.ukaea.uk/wp-content/uploads/UKAEA-STEP-PR2313.PDF,low,商业经验,False,True,background,fa1f741829f6687cf363ac310665965b521f9084051004f0b62d0f925e3bf0bd,
07-B23,07预算,blog,"""Reference Class Forecasting: Predicting Construction Success "" - Elevate Constructionist",,,https://elevateconstructionist.com/reference-class-forecasting-predicting-construction-success,low,商业经验,False,True,background,92d8b35dfa6f463042dc440f9290ef427a20120f1b4c233874d8a846998a0595,
07-B25,07预算,blog,Evidence Based Scheduling,2007,,https://www.joelonsoftware.com/2007/10/26/evidence-based-scheduling/,medium,商业经验,False,True,close_read,8587f8c4232533a4e14cd2153004e2586684b7fec9e3c6d01893b5ce5542d0fa,
07-P01,07预算,paper,Review and Empirical Analysis of Machine Learning-Based Software Effort Estimation,2024,10.1109/access.2024.3404879,https://doi.org/10.1109/access.2024.3404879,high,同构迁移,True,True,anchor_reread,b404d4888cd1228f536a2ddd6313a728510a9ea91c84e9ec712157a53febdd51,
07-P05,07预算,paper,Software cost estimation predication using a convolutional neural network and particle swarm optimization algorithm,2024,10.1038/s41598-024-63025-8,https://doi.org/10.1038/s41598-024-63025-8,high,同构迁移,True,True,anchor_reread,56cb2d17de222528fe566eb1b4fa98b8278229ea7d5e13d96b17d92c62a4a732,
07-P08,07预算,paper,Ensemble effort estimation with metaheuristic hyperparameters and weight optimization for achieving accuracy,2024,10.1371/journal.pone.0300296,https://doi.org/10.1371/journal.pone.0300296,high,同构迁移,True,True,anchor_reread,f0c0ef8ba63fed3036942ba732409bb84dd2527cf38de68057f15e082bd424eb,
07-P10,07预算,paper,Enhancing Software Effort Estimation With Self-Organizing Migration Algorithm: A Comparative Analysis of COCOMO Models,2024,10.1109/access.2024.3399060,https://doi.org/10.1109/access.2024.3399060,high,同构迁移,True,True,close_read,d71424294f332d83b05c3b9fbe68fee4d6b1dc41590f598cf6341b2cd7dd02f6,
07-P13,07预算,paper,Software Effort Estimation using Machine Learning Algorithms,2024,10.12694/scpe.v25i2.2213,https://doi.org/10.12694/scpe.v25i2.2213,high,同构迁移,True,True,close_read,20f1463b7f8c7784484354cadae115662476c6abab52966a163863cc6d10a4ce,
07-P15,07预算,paper,Multi-kernel support vector regression with improved moth-flame optimization algorithm for software effort estimation,2024,10.1038/s41598-024-67197-1,https://doi.org/10.1038/s41598-024-67197-1,high,同构迁移,True,True,close_read,2522ed70f19e455fb39149095945419fa3eabf6310903d3568c50b7bdfd380cc,
07-P19,07预算,paper,Enhancing Software Cost Estimation Using Feature Selection and Machine Learning Techniques,2024,10.32604/cmc.2024.057979,https://doi.org/10.32604/cmc.2024.057979,high,同构迁移,True,True,close_read,5eb8842c8b4d976577a5acd19b906fea578565a2f41d2717075f0b2b2ad0033c,
07-P22,07预算,paper,The Implementation of Machine Learning for Software Effort Estimation: A Literature Review,2024,10.23917/khif.v10i1.2803,https://doi.org/10.23917/khif.v10i1.2803,high,同构迁移,True,True,close_read,7eb92dfdd35183baec54866e7b70515b488b06f03110207b7265a167741d2e46,
07-P23,07预算,paper,Enhancing software effort estimation with random forest tuning and adaptive decision strategies,2025,10.1038/s41598-025-14372-7,https://doi.org/10.1038/s41598-025-14372-7,high,同构迁移,True,True,anchor_reread,439469df026356a00afea11db01fa3f2326685de0dff900bdf41e82fd32330e6,
07-P25,07预算,paper,Implementation of COSMIC Function Points (CFP) as Primary Input to COCOMO II: Study of Conversion to Line of Code Using Regression and Support Vector Regression Models,2023,10.22266/ijies2023.1031.09,https://doi.org/10.22266/ijies2023.1031.09,high,同构迁移,True,True,close_read,c422619af93ddc6d3ee3ae467d9cfd0be585e32ef47f3bf07193e978d10812f8,
07-P26,07预算,paper,Feature importance for software development effort estimation using multi level ensemble approaches,2024,10.11591/eei.v13i2.5531,https://doi.org/10.11591/eei.v13i2.5531,high,同构迁移,True,True,close_read,aafb531ab50c4a63594dac29ccacd5376853dc1324c868e4e36b294ee771b3fd,
07-P27,07预算,paper,Understanding project cost contingency estimation: a holistic risk perspective,2025,10.1108/ijmpb-07-2024-0162,https://doi.org/10.1108/ijmpb-07-2024-0162,high,同构迁移,True,True,anchor_reread,c6f1603f255823df2a97bdcc7cb2ff340b5aa69cc71d6368ae220c2a75a7074d,
07-P28,07预算,paper,"Agile Effort Estimation: Comparing the Accuracy and Efficiency of Planning Poker, Bucket System, and Affinity Estimation Methods",2023,10.1142/s021819402350064x,https://doi.org/10.1142/s021819402350064x,high,同构迁移,True,True,close_read,11b5c224fd66ef92ffa074958108519b7a81f3f013a5b9915960c12c5be96bc2,
07-P30,07预算,paper,"The Cost Drivers of Infrastructure Projects: Definition, Classification, and Conceptualization",2023,10.1061/jcemd4.coeng-13411,https://doi.org/10.1061/jcemd4.coeng-13411,high,同构迁移,True,True,close_read,d7545d79c2d57e5e09ce374d4d28f0783fc6bb277e028c6aede8883db4d7b27e,
07-P31,07预算,paper,A New Approach for Software Cost Estimation with a Hybrid Tabu Search and Invasive Weed Optimization Algorithms,2024,10.21928/uhdjst.v8n1y2024.pp42-54,https://doi.org/10.21928/uhdjst.v8n1y2024.pp42-54,high,同构迁移,True,True,close_read,798c60133409209b6318a1a11ba41179c29df6423cc9806c76b2c62e32ba1747,
07-P32,07预算,paper,Enhancing Software Effort Estimation through Reinforcement Learning-based Project Management-Oriented Feature Selection,2024,10.48550/arxiv.2403.16749,http://arxiv.org/abs/2403.16749,medium,同构迁移,False,True,close_read,5b231d22e8a9f2c1e3871dae09b7b36fdfb2cccbcb3a57a40897a5c573139f5a,
07-P35,07预算,paper,Improving story points estimation using ensemble machine learning,2025,10.1007/s11219-025-09731-6,https://doi.org/10.1007/s11219-025-09731-6,high,同构迁移,True,True,anchor_reread,b7aa5e4c881bf2f9cb0678dfed8f14b213fe489c8c0fc146da0527661a966c90,
07-P36,07预算,paper,Recommendation of Machine Learning Techniques for Software Effort Estimation using Multi-Criteria Decision Making,2024,10.3897/jucs.110051,http://dx.doi.org/10.3897/jucs.110051,high,同构迁移,True,True,close_read,2f72a9e79b6bde2bd6f8f844fff8f1d05de9e4e987e8e12e368f5f9d26184525,
07-P37,07预算,paper,Prediction of cost contingency in construction projects by introducing machine learning algorithms,2025,10.3846/jcem.2025.24913,https://doi.org/10.3846/jcem.2025.24913,high,同构迁移,True,True,anchor_reread,4c71bbc7760975a0a7b5e5e0054f04eb04d6b1a0c54f2058908cc81b2468ed83,
07-P42,07预算,paper,Critical factors influencing cost estimators’ judgements on cost contingencies in highway construction projects: An empirical study in the UK,2024,10.1371/journal.pone.0314665,https://doi.org/10.1371/journal.pone.0314665,high,同构迁移,True,True,close_read,c2cffadb7e4c35ca8cf50a634bbb4ab6d863d565465c0b7c6c22ce9824baf974,
07-P44,07预算,paper,"Uniqueness Bias: Why It Matters, How to Curb It",2024,10.48550/arxiv.2408.07710,http://arxiv.org/pdf/2408.07710,medium,同构迁移,False,True,close_read,2d554d4cbdb1cbb30ae1a895b35aa34642ed2f00d06160a8d008449cf908249a,
07-P45,07预算,paper,A Systematic Literature Review on Reasons and Approaches for Accurate Effort Estimations in Agile,2024,10.48550/arxiv.2405.01569,http://arxiv.org/abs/2405.01569,medium,同构迁移,False,True,close_read,64180733668202ae71ffef104acdb8ee2a05f471e60233929f68f28b1bafb3f8,
07-P46,07预算,paper,EXPLORING AGILE EFFORT ESTIMATION ISSUES: A SYSTEMATIC LITERATURE REVIEW,2024,10.33480/jitk.v10i2.5597,http://dx.doi.org/10.33480/jitk.v10i2.5597,high,同构迁移,True,True,close_read,db7216dcbc96d8d359597be4ca5c72426447673dda820619b36e588cf8bd7912,
07-P47,07预算,paper,Toward LLM-aware software effort estimation: a conceptual framework,2026,10.3389/frai.2026.1772418,https://doi.org/10.3389/frai.2026.1772418,high,同构迁移,True,True,anchor_reread,3151af8f1557014902d4d4ec8a24bccca5f1f20a37805af423d0ccebd161c429,
07-P48,07预算,paper,A Novel Catboost Regressor for Effort Estimation in Scrum Projects,2025,10.22399/ijcesen.2559,https://doi.org/10.22399/ijcesen.2559,high,同构迁移,True,True,anchor_reread,81e9482bc123d48350a11fb7770dee7f450255beb7c89bdfaae0d7eac541c7f6,
07-P49,07预算,paper,Use of Fibonacci Sequence in Project Estimation,2023,10.17485/ijst/v16i33.1534,http://dx.doi.org/10.17485/ijst/v16i33.1534,high,同构迁移,True,True,close_read,4a4f077e71d6d8e7ec802cba8fa610d39b9ee81097e02b841541631200878fcf,
07-P50,07预算,paper,Software Effort Estimation using Ensemble Learning,2024,10.20944/preprints202403.0437.v1,https://doi.org/10.20944/preprints202403.0437.v1,medium,同构迁移,False,True,close_read,0cd1d31b29e2edb8d005afab7fa99c420a85404b0cbec626ccc280c9f09c68f4,
07-P51,07预算,paper,A Hybrid Model for Improving Software Cost Estimation in Global Software Development,2023,10.32604/cmc.2023.046648,https://doi.org/10.32604/cmc.2023.046648,high,同构迁移,True,True,close_read,ca7ce93ca299aaf6edca3429613650d05a6ac577af7a2f58f0cc1c6d2fc8ecfe,
07-P52,07预算,paper,AI Maturity as a Double-Edged Capability: Planning Fallacy and Firm Performance in Technology Startups,2026,10.21203/rs.3.rs-10385386/v1,https://doi.org/10.21203/rs.3.rs-10385386/v1,medium,同构迁移,False,True,close_read,25811c13275170db893a75b1647ba11a897a3512750a4ed48c208118a6d5b419,
07-P53,07预算,paper,Development of contingency cost analysis model in construction project with cost-time-quality risk integration,2025,10.15587/1729-4061.2025.330351,https://doi.org/10.15587/1729-4061.2025.330351,high,同构迁移,True,True,anchor_reread,332e216d6bd6ff82965a1d6343871fff50142b0ca5375e505dd134bbbcbbda33,
07-S01,07预算,standard,Practice Standard for Project Estimating (Second Edition),2019,,https://www.pmi.org/pmbok-guide-standards,high,规范性,False,True,close_read,,
07-S02,07预算,standard,AACE 18R-97 Cost Estimate Classification System (as applied in EPC / process industries),1997/2020 rev,,https://web.aacei.org/docs/default-source/rps/18R-97.pdf,high,规范性,False,True,close_read,,
07-S03,07预算,standard,AACE 40R-08 Contingency Estimating – General Principles,2008,,https://web.aacei.org/docs/default-source/rps/40R-08.pdf,high,规范性,False,True,close_read,,
07-S04,07预算,standard,AACE 44R-08 / 41R-08 族：期望值与区间估计确定应急,2008,,https://web.aacei.org/docs/default-source/rps/44r-08.pdf,high,规范性,False,True,close_read,,
07-S05,07预算,standard,HM Treasury Green Book – Supplementary Green Book Guidance: Optimism Bias,2003 起强制于英公共投资；表 2002,,https://www.gov.uk/government/publications/green-book-supplementary-guidance-optimism-bias,high,规范性,False,True,close_read,,
08-B01,08沟通,blog,your guide to stakeholder analysis matrix master project management  sixsigmaus,,,https://www.6sigma.us/project-management/stakeholder-analysis-matrix,low,商业经验,False,True,background,3c51000e3cdcf4af00df3f341d24ee52145fc8a0eaacbf6260b87488eb1eda71,
08-B02,08沟通,blog,how to create a stakeholder communication matrix,,,https://simplystakeholders.com/stakeholder-communication-matrix,low,商业经验,False,True,background,1aeaa557b2a8fe1ec14831afd5b4cda24068a42b53307beb84bd7b7e81024e5c,
08-B03,08沟通,blog,stakeholder matrix a quick guide with free templates,,,https://www.projectmanager.com/blog/stakeholder-matrix,low,商业经验,False,True,background,83c71fe446d5a28c8435690f3184c33d57eb7ac71286d0480404708e2772f551,
08-B04,08沟通,blog,stakeholder analysis template  purple griffon,,,https://purplegriffon.com/blog/stakeholder-analysis-template,low,商业经验,False,True,background,3a1ba90652bcde974b3e6744ac69e1bef2586139b2bbc09092f16cc5dcde16a8,
08-B06,08沟通,blog,project stakeholder definition analysis  mapping 2026  asana,,,https://asana.com/resources/project-stakeholder,low,商业经验,False,True,background,16593bf07794c0c48eabdbd08e3f793d25bbfd42bc9b388be82b50a93b3d5ffa,
08-B07,08沟通,blog,stakeholder collaboration  communication in project management  projectmanager,,,https://www.projectmanager.com/blog/stakeholder-collaboration-and-communication,low,商业经验,False,True,background,9261e1f6ea90ad39eccc711c315d88b34c1162dfbb23bf5075e43557446aabdb,
08-B09,08沟通,blog,raci matrix project management clear accountability guide,,,https://plprojects.co.uk/raci-matrix-project-management-accountability,low,商业经验,False,True,background,6aa4e7e633abee8f6c83eea4a892dbe4b819ef49d786c0ad9ddf60164ddb0090,
08-B10,08沟通,blog,partner governance decision rights raci and program management,,,https://www.itonics-innovation.com/blog/partner-governance,low,商业经验,False,True,background,736fa3e5ee7d4ff59b9cdba5d3aaba85e70ef9b2840dcbd8b136330bdc9f257c,
08-B11,08沟通,blog,escalation matrix howto guide with example  free template  projectmanager,,,https://www.projectmanager.com/blog/escalation-matrix,low,商业经验,False,True,background,c54348c0bacfd8e8b9221ca1574d5c22532a14f941a3719a38b1766d2d2c0921,
08-B12,08沟通,blog,raci matrix in project management a stepbystep guide,,,https://www.invensislearning.com/blog/raci-matrix-in-project-management,low,商业经验,False,True,background,178b14b29316cadd180267508f3d1665aef73eceed900bd59fff83e83e16f231,
08-B13,08沟通,blog,raci charts definition benefits and examples  plane blog,,,https://plane.so/blog/raci-charts-definition-benefits-and-examples,low,商业经验,False,True,background,cf72c2c28d87abbe5ada557ce90e21e4270f2f9abe29ad56ca8cfee42b796a9f,
08-B15,08沟通,blog,what is a raci matrix responsibility assignment matrix explained,,,https://instituteprojectmanagement.com/blog/what-is-the-responsibility-assignment-matrix,low,商业经验,False,True,background,9d72c9e93fb7f25b8e37bb4d21ee4c466b39fc8bda12750fce4886882f92fc9d,
08-B16,08沟通,blog,project escalation procedures when and how to escalate issues  plane blog,,,https://plane.so/blog/project-escalation-procedures-when-and-how-to-escalate-issues,low,商业经验,False,True,background,0987ece6816eb92e441a91d398f8714160306db9956b10a64174a7bc0bef0261,
08-B17,08沟通,blog,how to run an effective status meeting  pmi,,,https://www.pmi.org/blog/run-an-effective-status-meeting,low,商业经验,False,True,background,3685b2eb736ec5ea15f1f0de3e9c9a2fc22bbaeb9eaa8a6ae832f1f3e59c8548,
08-B18,08沟通,blog,how to use a decision log for optimal results for your project,,,https://www.projectmanager.com/blog/project-decision-log,low,商业经验,False,True,background,a7b7155f97d0644937ff937fc8185a29eede32e15d6fce5bb04b07123c43f5ae,
08-B19,08沟通,blog,decision log build a system for better decision tracking 2026,,,https://monday.com/blog/project-management/decision-log,low,商业经验,False,True,background,82c577b24d3a2109ecc5418e16c0db517fcecadd76a00c3b364114424c1772cd,
08-B20,08沟通,blog,communication  how should a project manager capture decisions  project management stack exchange,,,https://pm.stackexchange.com/questions/1430/how-should-a-project-manager-capture-decisions,low,商业经验,False,False,excluded,3d6ea2f5445014dfb3ff8bfb297d727169c64ce76d109b7c4c04ca4ee623fb37,not_tech_blog_host
08-B21,08沟通,blog,decision logs the ultimate guide,,,https://www.projectmanagertemplate.com/post/decision-logs-the-ultimate-guide,low,商业经验,False,True,background,20167d4b2d5369de220182d92785d064219a8dc96e1ca32137ca14b8c0c5f0bb,
08-B22,08沟通,blog,how to run productive status meetings for every audience,,,https://www.teamgantt.com/blog/project-status-meetings,low,商业经验,False,True,background,b7812233a5aaa3538955d4141466a5702caaea2cbd232802115368be0a6a2678,
08-B24,08沟通,blog,decision log what it is why teams use it and template  plane blog,,,https://plane.so/blog/decision-log-what-it-is-why-teams-use-it-and-template,low,商业经验,False,True,background,15cf5af5c901df18b3740241fdde46738268fc4cc588f6b77562d4bef580af72,
08-B29,08沟通,blog,The Joel Test: 12 Steps to Better Code,2000,,https://www.joelonsoftware.com/2000/08/09/the-joel-test-12-steps-to-better-code/,medium,商业经验,False,True,close_read,8bcb25e6b4ec3be98733b85594a010c926f8a6b1938a415a73f2a2a52c5ebaf4,
08-C01,08沟通,standard,Toward a Theory of Stakeholder Identification and Salience,1997,,https://doi.org/10.5465/amr.1997.9711022105,high,规范性,False,True,close_read,,
08-C02,08沟通,standard,Environmental Analysis / power–interest matrix (Mendelow),1991,,,high,规范性,False,True,close_read,,
08-P01,08沟通,paper,stakeholder communication framework for successful implementation of communitybased renewable energy projects,2024,10.53294/ijfstr.2024.7.2.0047,https://doi.org/10.53294/ijfstr.2024.7.2.0047,medium,同构迁移,False,True,anchor_reread,6a689d8f0cb8878b3bf8335758ef4a296da8a1679a2537ab9f7d4f883f264c2b,
08-P02,08沟通,paper,manajemen komunikasi proyek pada proyek infrastruktur teknologi informasi,2025,10.47233/jsit.v5i2.3382,https://doi.org/10.47233/jsit.v5i2.3382,medium,同构迁移,False,True,anchor_reread,3742a6f218ed89982ba02188eff807177500ba91dc300a8ef6da460d268721f3,
08-P03,08沟通,paper,conflict management in crossfunctional tech teams best practices and lessons learned from the healthcare sector,2024,10.56726/irjmets16992,https://doi.org/10.56726/irjmets16992,medium,同构迁移,False,True,anchor_reread,9c5ad759dce6d4b60fd5d667e039a3689b656b6f85221210a6cb89d9fe97a92b,
08-P04,08沟通,paper,advances in project stakeholder communication and transparency using cloud collaboration platforms,2024,10.32628/ijsrst52310373,https://doi.org/10.32628/ijsrst52310373,medium,同构迁移,False,True,close_read,ac0be5068b5e963605f93ebc14d8fe9511121feae314359e411d8c57679ef8d0,
08-P05,08沟通,paper,financial and operational effects of cost estimation inaccuracy material price volatility and payment delays in nigerian construction projects,2025,10.1007/s44268-025-00076-4,https://doi.org/10.1007/s44268-025-00076-4,medium,同构迁移,False,True,anchor_reread,5f6a04e5a9bde08b47925c25af538ffa2c55be3fb7d3bbbaa279c894c4f39d5f,
08-P06,08沟通,paper,an analysis of the impact of procurement and communication management on the performance of construction projects in nigeria,2024,10.11113/jm.v47.471,https://doi.org/10.11113/jm.v47.471,medium,同构迁移,False,True,close_read,6752267139f7cb92be72447df4cde96ea2f82177f6d7626e4e3d01e6ccbc4cde,
08-P07,08沟通,paper,communication in project team management  identification of research gaps and direction for future research,2024,10.35808/ersj/3746,https://doi.org/10.35808/ersj/3746,medium,同构迁移,False,True,close_read,46587feb7a07811e51ad6d452292f9246896978f6a80259f80eb0e3cf8b5a39e,
08-P08,08沟通,paper,beyond the blueprint a multistakeholder analysis of the perceived benefits and limitations of adaptive management in international development  a case study of christian aid in sierra leone,2026,10.5281/zenodo.19282693,https://dergipark.org.tr/en/pub/ijasos/article/1819977,medium,同构迁移,False,True,anchor_reread,d832cff67b080ec5db0b2f2c86a5df8f3d54bf56d2f2114b98ede5a76c70f787,
08-P09,08沟通,paper,effect of stakeholders participation on performance of poverty alleviation coalition pac project in rwanda a case of caritas rwanda in nyabiheke refugee camp from gatsibo district,2025,10.38124/ijisrt/25may113,https://doi.org/10.38124/ijisrt/25may113,medium,同构迁移,False,True,anchor_reread,9fbdc8b5861d5ee82677245e3cd1af702f33c2409f76c3790740c3f5d584b1b8,
08-P10,08沟通,paper,theoretical foundations of stakeholder clustering in the context of construction project management,2025,10.36750/2524-2555.81.60-69,https://doi.org/10.36750/2524-2555.81.60-69,medium,同构迁移,False,True,anchor_reread,2c98a953fac78060a07280cdbcad9ebfb121c00ab2cb72185d862319d02870dc,
08-P11,08沟通,paper,procedures for enhancing effective implementation of project communication management practices in public building construction projects in tanzania,2025,10.38124/ijisrt/25jun228,https://doi.org/10.38124/ijisrt/25jun228,medium,同构迁移,False,True,anchor_reread,dacb2507392cc4b3969c73d2afe367f0f6ae97600d2c1526d0037ad99f5f2e2f,
08-P12,08沟通,paper,project communication practices and performance of construction project a case of sonatubesgahangaakagera bridge road project,2023,10.53819/81018102t2184,http://dx.doi.org/10.53819/81018102t2184,medium,同构迁移,False,True,close_read,7666e7c1c6d027283072103ead157e7a3faec4a3231fc1815a305d8999665b9f,
08-P15,08沟通,paper,identifying categorising and mapping actors involved in resilience in healthcare a qualitative stakeholder analysis,2024,10.1186/s12913-024-10654-4,https://doi.org/10.1186/s12913-024-10654-4,medium,同构迁移,False,True,close_read,50bf5c96dfb955480fa30ecd2308eb0cecd9b3a975f5e4719aece95bb9dc8d1c,
08-P16,08沟通,paper,a roadmap for overcoming barriers to implementation of blockchainenabled smart contracts in sustainable construction projects,2024,10.1108/sasbe-10-2023-0303,https://doi.org/10.1108/sasbe-10-2023-0303,medium,同构迁移,False,True,close_read,3915a19337eec1337301135edf8a2a9ebd34af476dd075589c7a58fc61bd8244,
08-P17,08沟通,paper,developing a crossfunctional team coordination framework a model for optimizing business operations,2024,10.56355/ijfrms.2024.4.1.0030,https://doi.org/10.56355/ijfrms.2024.4.1.0030,medium,同构迁移,False,True,close_read,8813aae88c00bb442e31af8884924a0e5f5f4d99413872d80270300f5944a174,
